id;titulo;ano;diretor;duracao;generos;pais;orcamento;receita;nota_imdb;ator_1;ator_2;ator_3
tt0013332;Lorna Doone;1922;Maurice Tourneur;70;Drama| Romance;USA;NA;NA;6,7;Madge Bellamy; John Bowers; Frank Keenan
tt0013367;The Man from Beyond;1922;Burton L. King;74;Mystery;USA;NA;NA;5,4;Harry Houdini; Arthur Maude; Albert Tavernier
tt0013372;Manslaughter;1922;Cecil B. DeMille;100;Drama;USA;385000;NA;6,2;Leatrice Joy; Thomas Meighan; Lois Wilson
tt0013386;Donne viennesi;1923;Rupert Julian, Erich von Stroheim;110;Drama;USA;NA;NA;6,6;Norman Kerry; Mary Philbin; Cesare Gravina
tt0013402;Monte Cristo;1922;Emmett J. Flynn;100;Drama| Romance;USA;NA;NA;6,7;John Gilbert; Estelle Taylor; Robert McKim
tt0013404;Moran of the Lady Letty;1922;George Melford;68;Adventure;USA;NA;NA;6,4;Dorothy Dalton; Charles Brinley; Emilius Jorgensen
tt0013450;Oliver Twist;1922;Frank Lloyd;98;Drama;USA;175000;NA;6,7;Jackie Coogan; James A. Marcus; Aggie Herring
tt0013515;The Prisoner of Zenda;1922;Rex Ingram;125;Adventure| Romance;USA;323062;NA;6,7;Lewis Stone; Alice Terry; Robert Edeson
tt0013556;Robin Hood;1922;Allan Dwan;143;Adventure| Family| Romance;USA;1500000;NA;7,2;Wallace Beery; Sam De Grasse; Enid Bennett
tt0013571;Salomé;1922;Charles Bryant, Alla Nazimova;72;Biography| Drama| History;USA;350000;NA;6,6;Alla Nazimova; Nigel De Brulier; Mitchell Lewis
tt0013574;Saturday Night;1922;Cecil B. DeMille;90;Comedy| Romance;USA;NA;NA;6,6;Leatrice Joy; Conrad Nagel; Edith Roberts
tt0013590;The Seventh Day;1922;Henry King;60;Drama| Romance;USA;NA;NA;5,9;Richard Barthelmess; Frank Losee; Leslie Stowe
tt0013592;Shadows;1922;Tom Forman;70;Drama;USA;NA;NA;6,3;Lon Chaney; Marguerite De La Motte; Harrison Ford
tt0013597;Sherlock Holmes;1922;Albert Parker;85;Drama| Mystery;USA;NA;NA;5,8;John Barrymore; Roland Young; Carol Dempster
tt0013607;Sky High;1922;Lynn Reynolds;58;Action| Drama| Romance;USA;NA;NA;5,8;Tom Mix; J. Farrell MacDonald; Eva Novak
tt0013662;Tess of the Storm Country;1922;John S. Robertson;137;Drama| Romance;USA;400000;NA;6,9;Mary Pickford; Lloyd Hughes; Gloria Hope
tt0013674;The Three Must-Get-Theres;1922;Max Linder;58;Action| Adventure| Comedy;USA;NA;NA;7,0;Max Linder; Bull Montana; Frank Cooke
tt0013688;The Toll of the Sea;1922;Chester M. Franklin;54;Drama| Family| Fantasy;USA;NA;NA;6,6;Anna May Wong; Kenneth Harlan; Beatrice Bentley
tt0013704;The Trap;1922;Robert Thornby;60;Drama;USA;NA;NA;6,0;Lon Chaney; Alan Hale; Dagmar Godowsky
tt0013750;When Knighthood Was in Flower;1922;Robert G. Vignola;120;Romance| Drama;USA;1500000;NA;6,3;Marion Davies; Forrest Stanley; Lyn Harding
tt0013802;The Young Rajah;1922;Phil Rosen;54;Romance| Drama;USA;NA;NA;6,3;Rudolph Valentino; Wanda Hawley; Pat Moore
tt0013909;Ladro d'amore;1923;John Ford;70;Drama;USA;NA;NA;5,2;John Gilbert; Gertrude Olmstead; Alan Hale
tt0013951;I pionieri;1923;James Cruze;98;Adventure| Romance| Western;USA;782000;NA;6,6;J. Warren Kerrigan; Lois Wilson; Alan Hale
tt0014029;The Extra Girl;1923;F. Richard Jones;68;Comedy| Romance;USA;NA;NA;6,6;Mabel Normand; Ralph Graves; George Nichols
tt0014112;Haldane of the Secret Service;1923;Harry Houdini;84;Adventure| Crime| Drama;USA;NA;NA;5,5;Harry Houdini; Gladys Leslie; William Humphrey
tt0014142;Il gobbo di Notre Dame;1923;Wallace Worsley;133;Drama| Horror| Romance;USA;1250000;NA;7,2;Lon Chaney; Patsy Ruth Miller; Norman Kerry
tt0014205;Little Old New York;1923;Sidney Olcott;110;Comedy| Romance;USA;NA;NA;6,2;Marion Davies; Stephen Carr; J.M. Kerrigan
tt0014341;Accidenti che ospitalità!;1923;John G. Blystone, Buster Keaton;65;Comedy| Romance| Thriller;USA;NA;NA;7,8;Buster Keaton; Natalie Talmadge; Joe Roberts
tt0014358;Il pellegrino;1923;Charles Chaplin;47;Comedy;USA;NA;NA;7,4;Charles Chaplin; Edna Purviance; Syd Chaplin
tt0014416;Rosita;1923;Ernst Lubitsch, Raoul Walsh;99;Romance| Comedy;USA;NA;NA;6,5;Mary Pickford; Holbrook Blinn; Irene Rich
tt0014429;Preferisco l'ascensore;1923;Fred C. Newmeyer, Sam Taylor;74;Action| Comedy| Thriller;USA;121000;NA;8,1;Harold Lloyd; Mildred Davis; Bill Strother
tt0014440;Scaramouche;1923;Rex Ingram;124;Drama| Romance;USA;858723;NA;7,0;Lloyd Ingraham; Alice Terry; Ramon Novarro
tt0014463;The Shock;1923;Lambert Hillyer;96;Drama;USA;90220;NA;6,5;Lon Chaney; Virginia Valli; Jack Mower
tt0014497;Souls for Sale;1923;Rupert Hughes;90;Comedy| Drama| Romance;USA;NA;NA;7,0;Eleanor Boardman; Frank Mayo; Richard Dix
tt0014532;I dieci comandamenti;1923;Cecil B. DeMille;136;Biography| Drama| Fantasy;USA;1800000;NA;6,8;Theodore Roberts; Charles de Rochefort; Estelle Taylor
tt0014538;Senti, amore mio;1923;Edward F. Cline, Buster Keaton;63;Comedy;USA;NA;NA;7,1;Buster Keaton; Margaret Leahy; Wallace Beery
tt0014604;The White Rose;1923;D.W. Griffith;100;Drama| Romance;USA;650000;NA;6,4;Mae Marsh; Carol Dempster; Ivor Novello
tt0014605;La suora bianca;1923;Henry King;143;Drama| Romance;USA;NA;NA;6,8;Lillian Gish; Ronald Colman; Gail Kane
tt0014606;White Tiger;1923;Tod Browning;86;Crime| Drama| Mystery;USA;NA;NA;6,2;Priscilla Dean; Matt Moore; Raymond Griffith
tt0014611;Perché preoccuparsi?;1923;Fred C. Newmeyer, Sam Taylor;63;Adventure| Comedy| Family;USA;220626;NA;7,4;Harold Lloyd; Jobyna Ralston; John Aasen
tt0014624;La donna di Parigi;1923;Charles Chaplin;82;Drama| Romance;USA;351000;11233;7,0;Edna Purviance; Clarence Geldart; Carl Miller
tt0014636;Zaza;1923;Allan Dwan;84;Romance| Drama;USA;NA;NA;6,2;Gloria Swanson; H.B. Warner; Ferdinand Gottschalk
tt0014672;America;1924;D.W. Griffith;141;Drama| History| War;USA;NA;NA;6,4;Neil Hamilton; Erville Alderson; Carol Dempster
tt0014702;Beau Brummel;1924;Harry Beaumont;135;Drama| History| Romance;USA;NA;NA;6,7;John Barrymore; Mary Astor; Willard Louis
tt0014721;Black Oxen;1923;Frank Lloyd;80;Drama| Romance| Sci-Fi;USA;NA;NA;5,9;Corinne Griffith; Conway Tearle; Tom Ricketts
tt0014760;Captain January;1924;Edward F. Cline;64;Drama;USA;NA;NA;6,9;Hobart Bosworth; Baby Peggy; Irene Rich
tt0014770;The Chechahcos;1923;Lewis H. Moomaw;87;Adventure| Drama;USA;NA;NA;6,5;William Dills; Albert Van Antwerp; Eva Gordon
tt0014826;Dante's Inferno;1924;Henry Otto;60;Drama| Horror| Romance;USA;NA;NA;5,7;Ralph Lewis; Winifred Landis; William Scott
tt0014854;Dorothy Vernon of Haddon Hall;1924;Marshall Neilan, Mary Pickford;135;Drama| History| Romance;USA;750000;NA;6,9;Mary Pickford; Anders Randolf; Marc McDermott
tt0014869;The Enchanted Cottage;1924;John S. Robertson;70;Drama;USA;NA;NA;6,5;Richard Barthelmess; May McAvoy; Ida Waterman
tt0014874;The Family Secret;1924;William A. Seiter;70;Drama;USA;NA;NA;6,3;Baby Peggy; Gladys Hulette; Frank Currier
tt0014925;La zarina;1924;Ernst Lubitsch;69;Comedy;USA;NA;NA;6,1;Pola Negri; Rod La Rocque; Adolphe Menjou
tt0014945;Tutte e nessuna;1924;Fred C. Newmeyer, Sam Taylor;87;Comedy| Romance;USA;400000;NA;7,7;Harold Lloyd; Jobyna Ralston; Richard Daniels
tt0014972;Quello che prende gli schiaffi;1924;Victor Sjöström;95;Drama| Romance| Thriller;USA;172000;NA;7,8;Lon Chaney; Norma Shearer; John Gilbert
tt0014982;Her Night of Romance;1924;Sidney Franklin;70;Comedy| Romance;USA;NA;NA;6,8;Constance Talmadge; Ronald Colman; Jean Hersholt
tt0015002;Il re degli scapoli;1924;Fred C. Newmeyer, Sam Taylor;53;Comedy;USA;NA;NA;7,2;Harold Lloyd; Jobyna Ralston; Josephine Crowell
tt0015016;Il cavallo d'acciaio;1924;John Ford;150;History| Romance| Western;USA;280000;NA;7,2;George O'Brien; Madge Bellamy; Charles Edward Bull
tt0015018;Isn't Life Wonderful;1924;D.W. Griffith;115;Drama| Romance;USA;NA;NA;6,9;Carol Dempster; Neil Hamilton; Erville Alderson
tt0015022;Janice Meredith;1924;E. Mason Hopper;153;Drama| History| Romance;USA;1000000;NA;5,7;Marion Davies; Holbrook Blinn; Harrison Ford
tt0015116;Manhandled;1924;Allan Dwan;75;Drama| Comedy;USA;NA;NA;6,5;Gloria Swanson; Tom Moore; Lilyan Tashman
tt0015119;Matrimonio in quattro;1924;Ernst Lubitsch;85;Comedy;USA;212000;NA;7,2;Florence Vidor; Monte Blue; Marie Prevost
tt0015145;Monsieur Beaucaire;1924;Sidney Olcott;106;Drama| Romance;USA;NA;NA;5,7;Rudolph Valentino; Bebe Daniels; Lois Wilson
tt0015163;Il navigatore;1924;Donald Crisp, Buster Keaton;59;Action| Comedy| Romance;USA;220000;NA;7,7;Buster Keaton; Kathryn McGuire; Frederick Vroom
tt0015200;Open All Night;1924;Paul Bern;64;Comedy;USA;NA;NA;4,7;Viola Dana; Jetta Goudal; Adolphe Menjou
tt0015224;Peter Pan;1924;Herbert Brenon;105;Adventure| Fantasy| Family;USA;NA;NA;7,1;George Ali; Esther Ralston; Cyril Chadwick
tt0015268;The Red Lily;1924;Fred Niblo;81;Drama;USA;NA;NA;7,1;Ramon Novarro; Enid Bennett; Frank Currier
tt0015289;Romola;1924;Henry King;102;Drama| History;USA;NA;NA;6,3;Lillian Gish; Dorothy Gish; William Powell
tt0015310;The Sea Hawk;1924;Frank Lloyd;123;Adventure| Drama| Romance;USA;NA;NA;7,0;Milton Sills; Enid Bennett; Lloyd Hughes
tt0015312;Secrets;1924;Frank Borzage;108;Drama;USA;NA;NA;5,5;Norma Talmadge; Eugene O'Brien; Patterson Dial
tt0015324;La palla n° 13;1924;Buster Keaton;45;Action| Comedy| Romance;USA;NA;NA;8,2;Buster Keaton; Kathryn McGuire; Joe Keaton
tt0015400;Il ladro di Bagdad;1924;Raoul Walsh;155;Adventure| Family| Fantasy;USA;1135654;NA;7,7;Douglas Fairbanks; Snitz Edwards; Charles Belcher
tt0015498;Arance selvatiche;1924;King Vidor;88;Drama| Romance;USA;NA;NA;6,8;Frank Mayo; Virginia Valli; Ford Sterling
tt0015500;Il vino della giovinezza;1924;King Vidor;72;Comedy| Drama;USA;NA;NA;5,9;Eleanor Boardman; James Morrison; Johnnie Walker
tt0015518;Yolanda;1924;Robert G. Vignola;74;Romance;USA;NA;NA;5,8;Marion Davies; Lyn Harding; Holbrook Blinn
tt0015624;La grande parata;1925;King Vidor, George W. Hill;151;Drama| Romance| War;USA;245000;NA;7,9;John Gilbert; Renée Adorée; Hobart Bosworth
tt0015634;Body and Soul;1925;Oscar Micheaux;102;Drama;USA;NA;NA;6,2;Paul Robeson; Marshall Rogers; Lawrence Chenault
tt0015643;Braveheart;1925;Alan Hale;71;Western;USA;NA;NA;7,0;Rod La Rocque; Lillian Rich; Robert Edeson
tt0015684;The Circle;1925;Frank Borzage;71;Drama;USA;NA;NA;6,3;Eleanor Boardman; Malcolm McGregor; Alec B. Francis
tt0015687;Clash of the Wolves;1925;Noel M. Smith;74;Adventure| Romance| Western;USA;NA;NA;6,6;Rin Tin Tin; Nanette; Charles Farrell
tt0015693;Cobra;1925;Joseph Henabery;70;Drama| Romance;USA;NA;NA;6,4;Rudolph Valentino; Nita Naldi; Casson Ferguson
tt0015758;Don Q Son of Zorro;1925;Donald Crisp;111;Adventure| Romance;USA;NA;NA;7,0;Mary Astor; Jack McDonald; Donald Crisp
tt0015772;Aquila nera;1925;Clarence Brown;73;Action| Comedy| Drama;USA;NA;NA;6,6;Rudolph Valentino; Vilma Bánky; Louise Dresser
tt0015841;Viva lo sport;1925;Fred C. Newmeyer, Sam Taylor;77;Comedy| Family| Romance;USA;NA;NA;7,5;Harold Lloyd; Jobyna Ralston; Brooks Benedict
tt0015863;Io e la vacca;1925;Buster Keaton;69;Comedy| Western;USA;NA;NA;7,2;Howard Truesdale; Kathleen Myers; Ray Thompson
tt0015864;La febbre dell'oro;1925;Charles Chaplin;95;Adventure| Comedy| Drama;USA;923000;26916;8,2;Charles Chaplin; Mack Swain; Tom Murray
tt0015872;The Goose Woman;1925;Clarence Brown;80;Drama;USA;NA;NA;6,9;Jack Pickford; Louise Dresser; Constance Bennett
tt0015881;Rapacità;1924;Erich von Stroheim;140;Drama| Thriller| Western;USA;546883;NA;8,1;Zasu Pitts; Gibson Gowland; Jean Hersholt
tt0015909;Her Sister from Paris;1925;Sidney Franklin;70;Comedy;USA;NA;NA;6,5;Constance Talmadge; Ronald Colman; George K. Arthur
tt0016004;Il ventaglio di Lady Windermere;1925;Ernst Lubitsch;120;Comedy;USA;320000;NA;7,3;Ronald Colman; May McAvoy; Bert Lytell
tt0016005;Lady of the Night;1925;Monta Bell;70;Drama| Romance;USA;NA;NA;6,6;Norma Shearer; Malcolm McGregor; Dale Fuller
tt0016006;The Lady;1925;Frank Borzage;96;Drama;USA;NA;NA;5,0;Norma Talmadge; Wallace MacDonald; Brandon Hurst
tt0016013;Lazybones;1925;Frank Borzage;80;Action| Comedy| Drama;USA;NA;NA;7,2;Madge Bellamy; Buck Jones; Zasu Pitts
tt0016023;Lights of Old Broadway;1925;Monta Bell;70;Drama| Romance;USA;NA;NA;6,0;Marion Davies; Conrad Nagel; Frank Currier
tt0016028;Little Annie Rooney;1925;William Beaudine;94;Drama| Comedy;USA;NA;NA;6,7;Mary Pickford; William Haines; Walter James
tt0016029;Il piccolo colonnello;1935;David Butler;81;Comedy| Family| Musical;USA;NA;NA;7,1;Shirley Temple; Lionel Barrymore; Evelyn Venable
tt0016039;Un mondo perduto;1925;Harry O. Hoyt;110;Adventure| Fantasy| Thriller;USA;NA;2834000;7,0;Bessie Love; Lewis Stone; Wallace Beery
tt0016104;La vedova allegra;1925;Erich von Stroheim;137;Drama| Romance;USA;608016;NA;7,3;Mae Murray; John Gilbert; Roy D'Arcy
tt0016123;The Monster;1925;Roland West;86;Comedy| Horror| Mystery;USA;NA;NA;6,2;Lon Chaney; Gertrude Olmstead; Hallam Cooley
tt0016142;The Mystic;1925;Tod Browning;70;Drama;USA;NA;NA;6,4;Aileen Pringle; Conway Tearle; Mitchell Lewis
tt0016201;Parisian Love;1925;Louis J. Gasnier;70;Crime| Drama| Romance;USA;NA;NA;6,2;Clara Bow; Donald Keith; Lillian Leighton
tt0016205;Paths to Paradise;1925;Clarence G. Badger;78;Comedy| Crime| Romance;USA;NA;NA;6,7;Betty Compson; Raymond Griffith; Tom Santschi
tt0016220;Il fantasma dell'opera;1925;Rupert Julian, Lon Chaney;93;Horror;USA;NA;4360000;7,6;Lon Chaney; Mary Philbin; Norman Kerry
tt0016226;The Plastic Age;1925;Wesley Ruggles;73;Comedy| Romance| Sport;USA;NA;NA;6,0;Donald Keith; Mary Alden; Henry B. Walthall
tt0016241;Pretty Ladies;1925;Monta Bell;74;Comedy| Drama;USA;NA;NA;3,7;Zasu Pitts; Tom Moore; Ann Pennington
tt0016258;The Rag Man;1925;Edward F. Cline;68;Drama| Comedy;USA;NA;NA;7,1;Jackie Coogan; Lydia Yeamans Titus; Ethel Wales
tt0016276;The Red Kimona;1925;Walter Lang, Dorothy Davenport;77;Biography| Drama| Romance;USA;NA;NA;6,6;Priscilla Bonner; Nellie Bly Baker; Carl Miller
tt0016288;Riders of the Purple Sage;1925;Lynn Reynolds;56;Action| Drama| Western;USA;NA;NA;6,4;Tom Mix; Mabel Ballin; Beatrice Burnham
tt0016294;The Road to Yesterday;1925;Cecil B. DeMille;107;Drama| Fantasy| Romance;USA;477480;NA;6,8;Joseph Schildkraut; Jetta Goudal; William Boyd
tt0016308;Zingaresca;1925;D.W. Griffith;104;Comedy;USA;NA;NA;6,6;Carol Dempster; W.C. Fields; Alfred Lunt
tt0016309;Sally, Irene and Mary;1925;Edmund Goulding;58;Comedy| Drama;USA;NA;NA;3,8;Constance Bennett; Joan Crawford; Sally O'Neil
tt0016310;The Salvation Hunters;1925;Josef von Sternberg;70;Drama;USA;20000;NA;6,7;George K. Arthur; Georgia Hale; Bruce Guerin
tt0016332;Le sette probabilità;1925;Buster Keaton;56;Comedy| Romance;USA;NA;NA;7,9;Buster Keaton; T. Roy Barnes; Snitz Edwards
tt0016377;Soul-Fire;1925;John S. Robertson;88;Drama;USA;NA;NA;4,1;Richard Barthelmess; Bessie Love; Percy Ames
tt0016394;Stage Struck;1925;Allan Dwan;70;Comedy;USA;NA;NA;6,5;Gloria Swanson; Lawrence Gray; Gertrude Astor
tt0016395;Stella Dallas;1925;Henry King;110;Drama;USA;700000;NA;7,2;Ronald Colman; Belle Bennett; Alice Joyce
tt0016461;Tumbleweeds;1925;King Baggot, William S. Hart;78;Western;USA;312000;NA;6,5;William S. Hart; Barbara Bedford; Lucien Littlefield
tt0016473;Il trio infernale;1925;Tod Browning;86;Crime| Drama| Romance;USA;103000;NA;7,2;Lon Chaney; Mae Busch; Matt Moore
tt0016480;The Vanishing American;1925;George B. Seitz;110;Western;USA;NA;NA;6,8;Richard Dix; Lois Wilson; Noah Beery
tt0016544;Il mago di Oz;1925;Larry Semon;81;Comedy| Family| Fantasy;USA;NA;NA;5,1;Dorothy Dwan; Mary Carr; Virginia Pearson
tt0016545;Wolfblood;1925;George Chesebro, Bruce Mitchell;68;Adventure| Drama| Romance;USA;NA;NA;5,8;George Chesebro; Roy Watson; Milburn Morante
tt0016548;A Woman of the World;1925;Malcolm St. Clair;70;Comedy| Drama;USA;NA;NA;6,9;Pola Negri; Charles Emmett Mack; Holmes Herbert
tt0016560;Zander the Great;1925;George W. Hill;80;Action| Comedy| Drama;USA;NA;NA;5,4;Marion Davies; Holbrook Blinn; Harrison Ford
tt0016627;Bardelys il magnifico;1926;King Vidor;90;Drama| Romance;USA;NA;NA;7,0;John Gilbert; Eleanor Boardman; Roy D'Arcy
tt0016629;The Bat;1926;Roland West;86;Mystery| Thriller;USA;NA;NA;6,5;George Beranger; Charles Herzinger; Emily Fitzroy
tt0016630;Se perdo la pazienza...;1926;Buster Keaton;77;Action| Comedy| Romance;USA;NA;NA;7,0;Buster Keaton; Snitz Edwards; Sally O'Neil
tt0016634;Beau Geste;1926;Herbert Brenon;101;Action| Adventure| Drama;USA;NA;NA;7,0;Ronald Colman; Neil Hamilton; Ralph Forbes
tt0016640;The Bells;1926;James Young;68;Crime| Drama| Horror;USA;NA;NA;6,5;Lionel Barrymore; Caroline Frances Cooke; Gustav von Seyffertitz
tt0016643;The Better 'Ole;1926;Charles Reisner;95;Comedy| War| Drama;USA;449000;NA;6,3;Syd Chaplin; Harold Goodwin; Jack Ackroyd
tt0016646;Beverly of Graustark;1926;Sidney Franklin;70;Comedy| Romance;USA;NA;NA;5,9;Marion Davies; Antonio Moreno; Creighton Hale
tt0016654;Il pirata nero;1926;Albert Parker;88;Adventure| Action;USA;1300000;NA;7,1;Billie Dove; Tempe Pigott; Donald Crisp
tt0016655;Il corvo;1926;Tod Browning;86;Crime| Drama| Romance;USA;166000;NA;6,8;Lon Chaney; Owen Moore; Renée Adorée
tt0016664;L'aquila azzurra;1926;John Ford;58;Action| Drama;USA;NA;NA;5,5;George O'Brien; Janet Gaynor; William Russell
tt0016669;La Bohème;1926;King Vidor;95;Drama| Romance;USA;693000;NA;7,3;Lillian Gish; John Gilbert; Renée Adorée
tt0016672;The Boob;1926;William A. Wellman;64;Comedy| Romance;USA;NA;NA;5,0;Gertrude Olmstead; George K. Arthur; Joan Crawford
tt0016690;Brown of Harvard;1926;Jack Conway;85;Action| Drama| Romance;USA;NA;NA;6,2;William Haines; Jack Pickford; Mary Brian
tt0016762;Dancing Mothers;1926;Herbert Brenon;66;Drama;USA;NA;NA;6,6;Conway Tearle; Alice Joyce; Clara Bow
tt0016804;Don Juan;1926;Alan Crosland;110;Adventure| Romance;USA;546000;NA;7,0;Jane Winton; John Roche; Warner Oland
tt0016822;Ella Cinders;1926;Alfred E. Green;75;Comedy| Romance;USA;NA;NA;6,7;Colleen Moore; Lloyd Hughes; Vera Lewis
tt0016827;Eve's Leaves;1926;Paul Sloane;75;Comedy| Romance;USA;NA;NA;4,6;Leatrice Joy; William Boyd; Robert Edeson
tt0016832;Exit Smiling;1926;Sam Taylor;77;Comedy| Romance;USA;260000;NA;6,9;Beatrice Lillie; Jack Pickford; Doris Lloyd
tt0016854;Le disgrazie di adamo;1926;Howard Hawks;70;Comedy;USA;NA;NA;6,4;George O'Brien; Olive Borden; Phyllis Haver
tt0016871;Fine Manners;1926;Richard Rosson, Lewis Milestone;70;Comedy;USA;NA;NA;5,8;Gloria Swanson; Eugene O'Brien; Helen Dunbar
tt0016884;La carne e il diavolo;1926;Clarence Brown;112;Drama| Romance;USA;373000;NA;7,6;John Gilbert; Greta Garbo; Lars Hanson
tt0016895;Il re degli straccioni;1926;Sam Taylor;58;Action| Comedy| Romance;USA;NA;NA;7,5;Harold Lloyd; Jobyna Ralston; Noah Young
tt0016939;The Great K & A Train Robbery;1926;Lewis Seiler;53;Western;USA;NA;NA;6,3;Tom Mix; Tony the Horse; Dorothy Dwan
tt0016947;Hands Up!;1926;Clarence G. Badger;60;Action| Comedy| War;USA;NA;NA;6,6;Raymond Griffith; Marian Nixon; Virginia Lee Corbin
tt0016971;His First Flame;1927;Harry Edwards;48;Comedy;USA;NA;NA;6,0;Harry Langdon; Natalie Kingston; Ruth Hiatt
tt0017004;It's the Old Army Game;1926;A. Edward Sutherland;70;Adventure| Comedy| Romance;USA;NA;NA;6,4;W.C. Fields; Louise Brooks; Blanche Ring
tt0017028;Kid Boots;1926;Frank Tuttle;77;Comedy| Romance;USA;NA;NA;6,9;Eddie Cantor; Clara Bow; Billie Dove
tt0017029;Kiki;1926;Clarence Brown;108;Comedy;USA;NA;NA;6,7;Norma Talmadge; Ronald Colman; Gertrude Astor
tt0017082;Love 'Em and Leave 'Em;1926;Frank Tuttle;76;Comedy| Drama| Romance;USA;NA;NA;6,3;Evelyn Brent; Lawrence Gray; Louise Brooks
tt0017103;The Magician;1926;Rex Ingram;83;Drama| Fantasy| Horror;USA;NA;NA;6,7;Alice Terry; Paul Wegener; Firmin Gémier
tt0017119;Mantrap;1926;Victor Fleming;86;Comedy;USA;NA;NA;6,8;Ernest Torrence; Clara Bow; Percy Marmont
tt0017120;Mare Nostrum;1926;Rex Ingram;102;Drama| War;USA;NA;NA;6,8;Apollon Uni; Álex Nova; Kada-Abd-el-Kader
tt0017184;My Lady of Whims;1925;Dallas M. Fitzgerald;59;Comedy;USA;NA;NA;5,7;Clara Bow; Carmelita Geraghty; Betty Baker
tt0017226;Old Ironsides;1926;James Cruze;111;Drama| History;USA;NA;NA;6,7;Charles Farrell; Esther Ralston; Wallace Beery
tt0017329;The Road to Mandalay;1926;Tod Browning;70;Drama;USA;174728;NA;6,6;Lon Chaney; Lois Moran; Owen Moore
tt0017350;La lettera rossa;1926;Victor Sjöström;115;Drama;USA;430290;NA;7,7;Lillian Gish; Lars Hanson; Henry B. Walthall
tt0017354;Il mostro del mare;1926;Millard Webb;136;Action| Adventure| Fantasy;USA;503000;NA;6,5;John Barrymore; Dolores Costello; George O'Hara
tt0017374;La corsa a ostacoli di Shamrock;1926;John Ford;66;Romance| Drama;USA;NA;NA;5,8;Janet Gaynor; Leslie Fenton; Willard Louis
tt0017382;The Show-Off;1926;Malcolm St. Clair;82;Comedy| Drama;USA;NA;NA;6,8;Ford Sterling; Claire McDowell; Charles Goodrich
tt0017409;La vita è un charleston;1926;Ernst Lubitsch;80;Comedy;USA;253000;NA;7,0;Monte Blue; Patsy Ruth Miller; Lilyan Tashman
tt0017410;So's Your Old Man;1926;Gregory La Cava;67;Comedy;USA;NA;NA;6,2;W.C. Fields; Alice Joyce; Charles 'Buddy' Rogers
tt0017416;Il figlio dello sceicco;1926;George Fitzmaurice;68;Adventure| Drama| Romance;USA;NA;NA;6,6;Rudolph Valentino; Vilma Bánky; George Fawcett
tt0017419;The Sorrows of Satan;1926;D.W. Griffith;90;Drama| Romance;USA;971260;NA;6,2;Adolphe Menjou; Ricardo Cortez; Carol Dempster
tt0017423;Passerotti;1926;William Beaudine, Tom McNamara;109;Drama;USA;463455;NA;7,3;Mary Pickford; Roy Stewart; Mary Louise Miller
tt0017437;La grande sparata;1926;Frank Capra;75;Comedy;USA;NA;NA;6,7;Harry Langdon; Priscilla Bonner; Gertrude Astor
tt0017449;La tentatrice;1926;Fred Niblo, Mauritz Stiller;62;Drama| Romance;USA;669000;NA;6,9;Greta Garbo; Antonio Moreno; Marc McDermott
tt0017463;I tre furfanti;1926;John Ford;92;Romance| Western;USA;NA;NA;7,5;George O'Brien; Olive Borden; Lou Tellegen
tt0017480;Torrent;1926;Monta Bell;88;Drama| Romance;USA;250000;NA;6,9;Ricardo Cortez; Greta Garbo; Gertrude Olmstead
tt0017483;Di corsa dietro un cuore;1926;Harry Edwards;62;Adventure| Comedy| Romance;USA;NA;NA;6,1;Harry Langdon; Joan Crawford; Edwards Davis
tt0017519;The Volga Boatman;1926;Cecil B. DeMille;120;Drama| Romance;USA;497356;NA;6,6;William Boyd; Elinor Fair; Robert Edeson
